# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000,
# i.e. number of multipoles equal to 2999
#  l TT               EE               TE               BB               phiphi           Tphi             
2693 8.6162457094e-12 2.7187868332e-13 -4.4946934909e-13 3.5466570774e-15 1.1987698257e-16 -2.7538966854e-17
2694 8.5994359848e-12 2.7087431876e-13 -4.4601970706e-13 3.5427153494e-15 1.1968609479e-16 -2.7440201691e-17
2695 8.5824851871e-12 2.6988512617e-13 -4.4256487937e-13 3.5387751010e-15 1.1949556860e-16 -2.7341772691e-17
2696 8.5653942684e-12 2.6891115034e-13 -4.3910586429e-13 3.5348363031e-15 1.1930540321e-16 -2.7243563421e-17
2697 8.5481641845e-12 2.6795243611e-13 -4.3564366308e-13 3.5308989266e-15 1.1911559783e-16 -2.7145457100e-17
2698 8.5307958946e-12 2.6700902837e-13 -4.3217927997e-13 3.5269629420e-15 1.1892615168e-16 -2.7047336597e-17
2699 8.5132903612e-12 2.6608097205e-13 -4.2871372216e-13 3.5230283199e-15 1.1873706397e-16 -2.6949084434e-17
2700 8.4956485503e-12 2.6516831215e-13 -4.2524799983e-13 3.5190950308e-15 1.1854833388e-16 -2.6850582786e-17
2701 8.4778714313e-12 2.6427109373e-13 -4.2178312615e-13 3.5151630448e-15 1.1835996061e-16 -2.6751713477e-17
2702 8.4599599772e-12 2.6338936187e-13 -4.1832011725e-13 3.5112323323e-15 1.1817194335e-16 -2.6652357981e-17
2703 8.4419151643e-12 2.6252316172e-13 -4.1485999228e-13 3.5073028632e-15 1.1798428128e-16 -2.6552397424e-17
2704 8.4237379724e-12 2.6167253850e-13 -4.1140377336e-13 3.5033746075e-15 1.1779697357e-16 -2.6451712582e-17
2705 8.4054293845e-12 2.6083753745e-13 -4.0795248559e-13 3.4994475350e-15 1.1761001941e-16 -2.6350183880e-17
2706 8.3869903875e-12 2.6001820389e-13 -4.0450715708e-13 3.4955216154e-15 1.1742341795e-16 -2.6247691392e-17
2707 8.3684219715e-12 2.5921458317e-13 -4.0106881896e-13 3.4915968182e-15 1.1723716836e-16 -2.6144114841e-17
2708 8.3497251300e-12 2.5842672071e-13 -3.9763850531e-13 3.4876731128e-15 1.1705126980e-16 -2.6039333601e-17
2709 8.3309008601e-12 2.5765466197e-13 -3.9421725325e-13 3.4837504687e-15 1.1686572140e-16 -2.5933226692e-17
2710 8.3119501624e-12 2.5689845247e-13 -3.9080610289e-13 3.4798288550e-15 1.1668052232e-16 -2.5825672783e-17
2711 8.2928742239e-12 2.5615811490e-13 -3.8740604868e-13 3.4759082468e-15 1.1649567172e-16 -2.5716585602e-17
2712 8.2736749691e-12 2.5543358034e-13 -3.8401789301e-13 3.4719886430e-15 1.1631116890e-16 -2.5606020381e-17
2713 8.2543545120e-12 2.5472475666e-13 -3.8064239184e-13 3.4680700486e-15 1.1612701315e-16 -2.5494067985e-17
2714 8.2349149734e-12 2.5403155138e-13 -3.7728030325e-13 3.4641524685e-15 1.1594320378e-16 -2.5380819555e-17
2715 8.2153584808e-12 2.5335387168e-13 -3.7393238751e-13 3.4602359077e-15 1.1575974009e-16 -2.5266366506e-17
2716 8.1956871684e-12 2.5269162438e-13 -3.7059940702e-13 3.4563203710e-15 1.1557662137e-16 -2.5150800528e-17
2717 8.1759031773e-12 2.5204471594e-13 -3.6728212635e-13 3.4524058634e-15 1.1539384691e-16 -2.5034213587e-17
2718 8.1560086551e-12 2.5141305246e-13 -3.6398131224e-13 3.4484923896e-15 1.1521141599e-16 -2.4916697924e-17
2719 8.1360057564e-12 2.5079653970e-13 -3.6069773357e-13 3.4445799547e-15 1.1502932790e-16 -2.4798346055e-17
2720 8.1158966423e-12 2.5019508306e-13 -3.5743216142e-13 3.4406685633e-15 1.1484758190e-16 -2.4679250775e-17
2721 8.0956834810e-12 2.4960858757e-13 -3.5418536900e-13 3.4367582203e-15 1.1466617726e-16 -2.4559505152e-17
2722 8.0753684473e-12 2.4903695794e-13 -3.5095813172e-13 3.4328489305e-15 1.1448511326e-16 -2.4439202532e-17
2723 8.0549537227e-12 2.4848009848e-13 -3.4775122714e-13 3.4289406986e-15 1.1430438914e-16 -2.4318436540e-17
2724 8.0344414956e-12 2.4793791317e-13 -3.4456543500e-13 3.4250335296e-15 1.1412400416e-16 -2.4197301074e-17
2725 8.0138339612e-12 2.4741030562e-13 -3.4140153722e-13 3.4211274280e-15 1.1394395757e-16 -2.4075890313e-17
2726 7.9931333215e-12 2.4689717911e-13 -3.3826031789e-13 3.4172223986e-15 1.1376424861e-16 -2.3954298711e-17
2727 7.9723417853e-12 2.4639843652e-13 -3.3514256330e-13 3.4133184461e-15 1.1358487653e-16 -2.3832621003e-17
2728 7.9514615682e-12 2.4591398040e-13 -3.3204906188e-13 3.4094155753e-15 1.1340584056e-16 -2.3710952198e-17
2729 7.9304948926e-12 2.4544371294e-13 -3.2898060428e-13 3.4055137908e-15 1.1322713992e-16 -2.3589387587e-17
2730 7.9094439878e-12 2.4498753597e-13 -3.2593798332e-13 3.4016130972e-15 1.1304877384e-16 -2.3468022738e-17
2731 7.8883110898e-12 2.4454535094e-13 -3.2292199401e-13 3.3977134992e-15 1.1287074154e-16 -2.3346953499e-17
2732 7.8670984416e-12 2.4411705898e-13 -3.1993343354e-13 3.3938150015e-15 1.1269304223e-16 -2.3226275996e-17
2733 7.8458082930e-12 2.4370256083e-13 -3.1697310131e-13 3.3899176086e-15 1.1251567512e-16 -2.3106086635e-17
2734 7.8244429006e-12 2.4330175687e-13 -3.1404179890e-13 3.3860213251e-15 1.1233863943e-16 -2.2986482101e-17
2735 7.8030045279e-12 2.4291454713e-13 -3.1114033008e-13 3.3821261556e-15 1.1216193434e-16 -2.2867559360e-17
2736 7.7814955080e-12 2.4254081680e-13 -3.0826943251e-13 3.3782321091e-15 1.1198555907e-16 -2.2749388598e-17
2737 7.7599184320e-12 2.4218039263e-13 -3.0542957242e-13 3.3743392125e-15 1.1180951296e-16 -2.2631931880e-17
2738 7.7382759616e-12 2.4183308629e-13 -3.0262114880e-13 3.3704474973e-15 1.1163379536e-16 -2.2515124058e-17
2739 7.7165707664e-12 2.4149870885e-13 -2.9984456168e-13 3.3665569948e-15 1.1145840561e-16 -2.2398899788e-17
2740 7.6948055243e-12 2.4117707074e-13 -2.9710021206e-13 3.3626677367e-15 1.1128334305e-16 -2.2283193534e-17
2741 7.6729829209e-12 2.4086798180e-13 -2.9438850197e-13 3.3587797546e-15 1.1110860703e-16 -2.2167939562e-17
2742 7.6511056498e-12 2.4057125121e-13 -2.9170983442e-13 3.3548930800e-15 1.1093419687e-16 -2.2053071945e-17
2743 7.6291764129e-12 2.4028668759e-13 -2.8906461345e-13 3.3510077448e-15 1.1076011191e-16 -2.1938524561e-17
2744 7.6071979198e-12 2.4001409888e-13 -2.8645324410e-13 3.3471237806e-15 1.1058635146e-16 -2.1824231091e-17
2745 7.5851728884e-12 2.3975329244e-13 -2.8387613241e-13 3.3432412194e-15 1.1041291485e-16 -2.1710125023e-17
2746 7.5631040444e-12 2.3950407499e-13 -2.8133368543e-13 3.3393600931e-15 1.1023980138e-16 -2.1596139647e-17
2747 7.5409941217e-12 2.3926625264e-13 -2.7882631122e-13 3.3354804335e-15 1.1006701038e-16 -2.1482208059e-17
2748 7.5188458622e-12 2.3903963088e-13 -2.7635441886e-13 3.3316022728e-15 1.0989454115e-16 -2.1368263159e-17
2749 7.4966620159e-12 2.3882401457e-13 -2.7391841844e-13 3.3277256430e-15 1.0972239297e-16 -2.1254237649e-17
2750 7.4744453408e-12 2.3861920794e-13 -2.7151872105e-13 3.3238505763e-15 1.0955056517e-16 -2.1140064036e-17
2751 7.4521986031e-12 2.3842501461e-13 -2.6915573880e-13 3.3199771049e-15 1.0937905701e-16 -2.1025674630e-17
2752 7.4299245768e-12 2.3824123758e-13 -2.6682988481e-13 3.3161052610e-15 1.0920786780e-16 -2.0911001545e-17
2753 7.4076260444e-12 2.3806767920e-13 -2.6454157323e-13 3.3122350769e-15 1.0903699680e-16 -2.0795976698e-17
2754 7.3853057962e-12 2.3790414123e-13 -2.6229121920e-13 3.3083665852e-15 1.0886644331e-16 -2.0680531808e-17
2755 7.3629666306e-12 2.3775042478e-13 -2.6007923889e-13 3.3044998182e-15 1.0869620660e-16 -2.0564598398e-17
2756 7.3406113543e-12 2.3760633033e-13 -2.5790604950e-13 3.3006348084e-15 1.0852628592e-16 -2.0448107791e-17
2757 7.3182427820e-12 2.3747165776e-13 -2.5577206923e-13 3.2967715884e-15 1.0835668055e-16 -2.0330991117e-17
2758 7.2958637365e-12 2.3734620628e-13 -2.5367771731e-13 3.2929101909e-15 1.0818738975e-16 -2.0213179303e-17
2759 7.2734770487e-12 2.3722977453e-13 -2.5162341397e-13 3.2890506486e-15 1.0801841276e-16 -2.0094603082e-17
2760 7.2510855579e-12 2.3712216046e-13 -2.4960958049e-13 3.2851929942e-15 1.0784974885e-16 -1.9975192988e-17
2761 7.2286920572e-12 2.3702315740e-13 -2.4763656977e-13 3.2813372628e-15 1.0768139727e-16 -1.9854909545e-17
2762 7.2062991313e-12 2.3693254187e-13 -2.4570445787e-13 3.2774834981e-15 1.0751335740e-16 -1.9733834021e-17
2763 7.1839093182e-12 2.3685008568e-13 -2.4381325137e-13 3.2736317465e-15 1.0734562863e-16 -1.9612078155e-17
2764 7.1615251630e-12 2.3677555993e-13 -2.4196295668e-13 3.2697820541e-15 1.0717821035e-16 -1.9489754013e-17
2765 7.1391492181e-12 2.3670873500e-13 -2.4015358002e-13 3.2659344673e-15 1.0701110193e-16 -1.9366973989e-17
2766 7.1167840433e-12 2.3664938060e-13 -2.3838512742e-13 3.2620890325e-15 1.0684430276e-16 -1.9243850804e-17
2767 7.0944322054e-12 2.3659726572e-13 -2.3665760474e-13 3.2582457964e-15 1.0667781221e-16 -1.9120497505e-17
2768 7.0720962785e-12 2.3655215864e-13 -2.3497101765e-13 3.2544048057e-15 1.0651162964e-16 -1.8997027469e-17
2769 7.0497788442e-12 2.3651382695e-13 -2.3332537164e-13 3.2505661070e-15 1.0634575442e-16 -1.8873554400e-17
2770 7.0274824910e-12 2.3648203753e-13 -2.3172067200e-13 3.2467297472e-15 1.0618018591e-16 -1.8750192331e-17
2771 7.0052098150e-12 2.3645655654e-13 -2.3015692386e-13 3.2428957733e-15 1.0601492348e-16 -1.8627055623e-17
2772 6.9829634194e-12 2.3643714946e-13 -2.2863413213e-13 3.2390642324e-15 1.0584996646e-16 -1.8504258966e-17
2773 6.9607459146e-12 2.3642358104e-13 -2.2715230157e-13 3.2352351717e-15 1.0568531421e-16 -1.8381917381e-17
2774 6.9385599187e-12 2.3641561533e-13 -2.2571143674e-13 3.2314086383e-15 1.0552096607e-16 -1.8260146217e-17
2775 6.9164080565e-12 2.3641301568e-13 -2.2431154200e-13 3.2275846797e-15 1.0535692138e-16 -1.8139061154e-17
2776 6.8942929607e-12 2.3641554472e-13 -2.2295262155e-13 3.2237633434e-15 1.0519317947e-16 -1.8018778200e-17
2777 6.8722172709e-12 2.3642296437e-13 -2.2163467938e-13 3.2199446769e-15 1.0502973968e-16 -1.7899413697e-17
2778 6.8501836341e-12 2.3643503585e-13 -2.2035771932e-13 3.2161287279e-15 1.0486660134e-16 -1.7781084316e-17
2779 6.8281947049e-12 2.3645151966e-13 -2.1912174498e-13 3.2123155442e-15 1.0470376375e-16 -1.7663907058e-17
2780 6.8062531448e-12 2.3647217559e-13 -2.1792675981e-13 3.2085051736e-15 1.0454122625e-16 -1.7547999256e-17
2781 6.7843616230e-12 2.3649676272e-13 -2.1677276706e-13 3.2046976641e-15 1.0437898815e-16 -1.7433478578e-17
2782 6.7625228158e-12 2.3652503942e-13 -2.1565976980e-13 3.2008930638e-15 1.0421704874e-16 -1.7320463019e-17
2783 6.7407394071e-12 2.3655676334e-13 -2.1458777091e-13 3.1970914209e-15 1.0405540735e-16 -1.7209070909e-17
2784 6.7190140879e-12 2.3659169141e-13 -2.1355677307e-13 3.1932927837e-15 1.0389406326e-16 -1.7099420910e-17
2785 6.6973495567e-12 2.3662957986e-13 -2.1256677879e-13 3.1894972004e-15 1.0373301578e-16 -1.6991632018e-17
2786 6.6757483776e-12 2.3667019001e-13 -2.1161773584e-13 3.1857047196e-15 1.0357226423e-16 -1.6885788839e-17
2787 6.6542125549e-12 2.3671330573e-13 -2.1070937333e-13 3.1819153887e-15 1.0341180799e-16 -1.6781837220e-17
2788 6.6327439561e-12 2.3675871608e-13 -2.0984136480e-13 3.1781292554e-15 1.0325164652e-16 -1.6679688074e-17
2789 6.6113444536e-12 2.3680620949e-13 -2.0901338264e-13 3.1743463674e-15 1.0309177922e-16 -1.6579252046e-17
2790 6.5900159251e-12 2.3685557379e-13 -2.0822509812e-13 3.1705667723e-15 1.0293220552e-16 -1.6480439518e-17
2791 6.5687602530e-12 2.3690659617e-13 -2.0747618136e-13 3.1667905182e-15 1.0277292483e-16 -1.6383160605e-17
2792 6.5475793245e-12 2.3695906322e-13 -2.0676630137e-13 3.1630176529e-15 1.0261393656e-16 -1.6287325158e-17
2793 6.5264750322e-12 2.3701276091e-13 -2.0609512601e-13 3.1592482245e-15 1.0245524012e-16 -1.6192842762e-17
2794 6.5054492734e-12 2.3706747458e-13 -2.0546232202e-13 3.1554822812e-15 1.0229683492e-16 -1.6099622734e-17
2795 6.4845039503e-12 2.3712298895e-13 -2.0486755498e-13 3.1517198713e-15 1.0213872035e-16 -1.6007574126e-17
2796 6.4636409702e-12 2.3717908813e-13 -2.0431048936e-13 3.1479610431e-15 1.0198089580e-16 -1.5916605723e-17
2797 6.4428622455e-12 2.3723555559e-13 -2.0379078847e-13 3.1442058451e-15 1.0182336068e-16 -1.5826626045e-17
2798 6.4221696933e-12 2.3729217420e-13 -2.0330811449e-13 3.1404543258e-15 1.0166611436e-16 -1.5737543341e-17
2799 6.4015652359e-12 2.3734872619e-13 -2.0286212846e-13 3.1367065339e-15 1.0150915623e-16 -1.5649265598e-17
2800 6.3810508006e-12 2.3740499318e-13 -2.0245249028e-13 3.1329625182e-15 1.0135248566e-16 -1.5561700530e-17
2801 6.3606283195e-12 2.3746075615e-13 -2.0207885869e-13 3.1292223276e-15 1.0119610205e-16 -1.5474755588e-17
2802 6.3402997299e-12 2.3751579546e-13 -2.0174089132e-13 3.1254860109e-15 1.0104000474e-16 -1.5388337951e-17
2803 6.3200669741e-12 2.3756989086e-13 -2.0143824462e-13 3.1217536174e-15 1.0088419312e-16 -1.5302354532e-17
2804 6.2999319993e-12 2.3762282147e-13 -2.0117057391e-13 3.1180251960e-15 1.0072866655e-16 -1.5216711975e-17
2805 6.2798967577e-12 2.3767436576e-13 -2.0093753337e-13 3.1143007961e-15 1.0057342438e-16 -1.5131316656e-17
2806 6.2599632067e-12 2.3772430160e-13 -2.0073877601e-13 3.1105804671e-15 1.0041846598e-16 -1.5046074680e-17
2807 6.2401333086e-12 2.3777240623e-13 -2.0057395372e-13 3.1068642584e-15 1.0026379068e-16 -1.4960891885e-17
2808 6.2204090308e-12 2.3781845624e-13 -2.0044271721e-13 3.1031522195e-15 1.0010939785e-16 -1.4875673838e-17
2809 6.2007923455e-12 2.3786222763e-13 -2.0034471607e-13 3.0994444002e-15 9.9955286815e-17 -1.4790325836e-17
2810 6.1812852303e-12 2.3790349573e-13 -2.0027959870e-13 3.0957408502e-15 9.9801456926e-17 -1.4704752909e-17
2811 6.1618894835e-12 2.3794204810e-13 -2.0024698217e-13 3.0920416173e-15 9.9647907536e-17 -1.4618882219e-17
2812 6.1426061714e-12 2.3797772310e-13 -2.0024636135e-13 3.0883467406e-15 9.9494638088e-17 -1.4532730408e-17
2813 6.1234361786e-12 2.3801037147e-13 -2.0027719926e-13 3.0846562576e-15 9.9341648043e-17 -1.4446336606e-17
2814 6.1043803913e-12 2.3803984358e-13 -2.0033895726e-13 3.0809702054e-15 9.9188936857e-17 -1.4359740052e-17
2815 6.0854396979e-12 2.3806598935e-13 -2.0043109504e-13 3.0772886216e-15 9.9036503984e-17 -1.4272980099e-17
2816 6.0666149885e-12 2.3808865831e-13 -2.0055307059e-13 3.0736115434e-15 9.8884348872e-17 -1.4186096212e-17
2817 6.0479071552e-12 2.3810769956e-13 -2.0070434025e-13 3.0699390085e-15 9.8732470968e-17 -1.4099127969e-17
2818 6.0293170920e-12 2.3812296181e-13 -2.0088435867e-13 3.0662710543e-15 9.8580869715e-17 -1.4012115060e-17
2819 6.0108456948e-12 2.3813429333e-13 -2.0109257880e-13 3.0626077186e-15 9.8429544549e-17 -1.3925097288e-17
2820 5.9924938615e-12 2.3814154200e-13 -2.0132845194e-13 3.0589490390e-15 9.8278494907e-17 -1.3838114568e-17
2821 5.9742624918e-12 2.3814455526e-13 -2.0159142769e-13 3.0552950532e-15 9.8127720220e-17 -1.3751206928e-17
2822 5.9561524874e-12 2.3814318017e-13 -2.0188095395e-13 3.0516457992e-15 9.7977219914e-17 -1.3664414510e-17
2823 5.9381647519e-12 2.3813726335e-13 -2.0219647697e-13 3.0480013147e-15 9.7826993414e-17 -1.3577777569e-17
2824 5.9203001909e-12 2.3812665100e-13 -2.0253744128e-13 3.0443616378e-15 9.7677040139e-17 -1.3491336471e-17
2825 5.9025597117e-12 2.3811118892e-13 -2.0290328972e-13 3.0407268065e-15 9.7527359506e-17 -1.3405131698e-17
2826 5.8849442238e-12 2.3809072249e-13 -2.0329346346e-13 3.0370968588e-15 9.7377950928e-17 -1.3319203843e-17
2827 5.8674546384e-12 2.3806509668e-13 -2.0370740196e-13 3.0334718329e-15 9.7228813813e-17 -1.3233593615e-17
2828 5.8500918688e-12 2.3803415603e-13 -2.0414454300e-13 3.0298517671e-15 9.7079947566e-17 -1.3148341834e-17
2829 5.8328568301e-12 2.3799774466e-13 -2.0460432264e-13 3.0262366995e-15 9.6931351590e-17 -1.3063489436e-17
2830 5.8157504394e-12 2.3795570630e-13 -2.0508617525e-13 3.0226266686e-15 9.6783025281e-17 -1.2979077468e-17
2831 5.7987736157e-12 2.3790788423e-13 -2.0558953353e-13 3.0190217127e-15 9.6634968033e-17 -1.2895147094e-17
2832 5.7819272801e-12 2.3785412132e-13 -2.0611382844e-13 3.0154218704e-15 9.6487179238e-17 -1.2811739590e-17
2833 5.7652123553e-12 2.3779426005e-13 -2.0665848926e-13 3.0118271801e-15 9.6339658281e-17 -1.2728896346e-17
2834 5.7486297663e-12 2.3772814243e-13 -2.0722294356e-13 3.0082376804e-15 9.6192404545e-17 -1.2646658867e-17
2835 5.7321804398e-12 2.3765561010e-13 -2.0780661720e-13 3.0046534101e-15 9.6045417409e-17 -1.2565068771e-17
2836 5.7158651259e-12 2.3757652025e-13 -2.0840893198e-13 3.0010744046e-15 9.5898696269e-17 -1.2484161412e-17
2837 5.6996838610e-12 2.3749079367e-13 -2.0902929855e-13 2.9975006864e-15 9.5752240600e-17 -1.2403946697e-17
2838 5.6836365022e-12 2.3739836701e-13 -2.0966712343e-13 2.9939322747e-15 9.5606049893e-17 -1.2324428171e-17
2839 5.6677229052e-12 2.3729917674e-13 -2.1032181140e-13 2.9903691887e-15 9.5460123637e-17 -1.2245609382e-17
2840 5.6519429250e-12 2.3719315919e-13 -2.1099276551e-13 2.9868114476e-15 9.5314461315e-17 -1.2167493889e-17
2841 5.6362964153e-12 2.3708025055e-13 -2.1167938702e-13 2.9832590709e-15 9.5169062411e-17 -1.2090085252e-17
2842 5.6207832287e-12 2.3696038684e-13 -2.1238107545e-13 2.9797120776e-15 9.5023926401e-17 -1.2013387043e-17
2843 5.6054032168e-12 2.3683350393e-13 -2.1309722857e-13 2.9761704871e-15 9.4879052761e-17 -1.1937402838e-17
2844 5.5901562301e-12 2.3669953757e-13 -2.1382724238e-13 2.9726343186e-15 9.4734440961e-17 -1.1862136218e-17
2845 5.5750421180e-12 2.3655842333e-13 -2.1457051111e-13 2.9691035916e-15 9.4590090469e-17 -1.1787590773e-17
2846 5.5600607287e-12 2.3641009663e-13 -2.1532642725e-13 2.9655783251e-15 9.4446000750e-17 -1.1713770099e-17
2847 5.5452119096e-12 2.3625449276e-13 -2.1609438151e-13 2.9620585387e-15 9.4302171264e-17 -1.1640677798e-17
2848 5.5304955066e-12 2.3609154683e-13 -2.1687376285e-13 2.9585442515e-15 9.4158601469e-17 -1.1568317480e-17
2849 5.5159113648e-12 2.3592119384e-13 -2.1766395844e-13 2.9550354830e-15 9.4015290818e-17 -1.1496692758e-17
2850 5.5014593281e-12 2.3574336859e-13 -2.1846435369e-13 2.9515322524e-15 9.3872238762e-17 -1.1425807257e-17
2851 5.4871392395e-12 2.3555800576e-13 -2.1927433225e-13 2.9480345792e-15 9.3729444749e-17 -1.1355664603e-17
2852 5.4729509405e-12 2.3536503988e-13 -2.2009327600e-13 2.9445424827e-15 9.3586908221e-17 -1.1286268433e-17
2853 5.4588942719e-12 2.3516440532e-13 -2.2092056503e-13 2.9410559822e-15 9.3444628618e-17 -1.1217622389e-17
2854 5.4449690732e-12 2.3495603628e-13 -2.2175557765e-13 2.9375750972e-15 9.3302605378e-17 -1.1149730118e-17
2855 5.4311751828e-12 2.3473986685e-13 -2.2259769043e-13 2.9340998471e-15 9.3160837933e-17 -1.1082595275e-17
2856 5.4175124381e-12 2.3451583094e-13 -2.2344627812e-13 2.9306302512e-15 9.3019325713e-17 -1.1016221523e-17
2857 5.4039806753e-12 2.3428386230e-13 -2.2430071372e-13 2.9271663289e-15 9.2878068145e-17 -1.0950612530e-17
2858 5.3905797295e-12 2.3404389455e-13 -2.2516036843e-13 2.9237080997e-15 9.2737064650e-17 -1.0885771970e-17
2859 5.3773094347e-12 2.3379586116e-13 -2.2602461169e-13 2.9202555831e-15 9.2596314648e-17 -1.0821703525e-17
2860 5.3641696239e-12 2.3353969542e-13 -2.2689281112e-13 2.9168087984e-15 9.2455817555e-17 -1.0758410883e-17
2861 5.3511599946e-12 2.3327534552e-13 -2.2776435366e-13 2.9133677616e-15 9.2315572803e-17 -1.0695896348e-17
2862 5.3382797053e-12 2.3300281972e-13 -2.2863870886e-13 2.9099324750e-15 9.2175579895e-17 -1.0634156662e-17
2863 5.3255277770e-12 2.3272214140e-13 -2.2951536590e-13 2.9065029373e-15 9.2035838355e-17 -1.0573187160e-17
2864 5.3129032274e-12 2.3243333401e-13 -2.3039381251e-13 2.9030791470e-15 9.1896347700e-17 -1.0512983163e-17
2865 5.3004050706e-12 2.3213642114e-13 -2.3127353497e-13 2.8996611029e-15 9.1757107444e-17 -1.0453539973e-17
2866 5.2880323178e-12 2.3183142645e-13 -2.3215401815e-13 2.8962488034e-15 9.1618117100e-17 -1.0394852876e-17
2867 5.2757839763e-12 2.3151837370e-13 -2.3303474547e-13 2.8928422471e-15 9.1479376177e-17 -1.0336917141e-17
2868 5.2636590504e-12 2.3119728677e-13 -2.3391519888e-13 2.8894414325e-15 9.1340884179e-17 -1.0279728021e-17
2869 5.2516565408e-12 2.3086818963e-13 -2.3479485893e-13 2.8860463579e-15 9.1202640608e-17 -1.0223280750e-17
2870 5.2397754449e-12 2.3053110634e-13 -2.3567320469e-13 2.8826570216e-15 9.1064644965e-17 -1.0167570549e-17
2871 5.2280147568e-12 2.3018606108e-13 -2.3654971381e-13 2.8792734221e-15 9.0926896744e-17 -1.0112592620e-17
2872 5.2163734669e-12 2.2983307812e-13 -2.3742386249e-13 2.8758955576e-15 9.0789395438e-17 -1.0058342146e-17
2873 5.2048505626e-12 2.2947218184e-13 -2.3829512546e-13 2.8725234263e-15 9.0652140536e-17 -1.0004814297e-17
2874 5.1934450276e-12 2.2910339669e-13 -2.3916297603e-13 2.8691570263e-15 9.0515131525e-17 -9.9520042243e-18
2875 5.1821558425e-12 2.2872674725e-13 -2.4002688604e-13 2.8657963558e-15 9.0378367887e-17 -9.8999070622e-18
2876 5.1709819841e-12 2.2834225821e-13 -2.4088632589e-13 2.8624414129e-15 9.0241849103e-17 -9.8485179286e-18
2877 5.1599224260e-12 2.2794995433e-13 -2.4174076451e-13 2.8590921955e-15 9.0105574647e-17 -9.7978319241e-18
2878 5.1489761386e-12 2.2754986048e-13 -2.4258966940e-13 2.8557487017e-15 8.9969543995e-17 -9.7478441327e-18
2879 5.1381420885e-12 2.2714200166e-13 -2.4343250659e-13 2.8524109293e-15 8.9833756615e-17 -9.6985496211e-18
2880 5.1274192391e-12 2.2672640292e-13 -2.4426874064e-13 2.8490788763e-15 8.9698211974e-17 -9.6499434394e-18
2881 5.1168065504e-12 2.2630308946e-13 -2.4509783469e-13 2.8457525404e-15 8.9562909536e-17 -9.6020206204e-18
2882 5.1063029789e-12 2.2587208656e-13 -2.4591925039e-13 2.8424319195e-15 8.9427848762e-17 -9.5547761801e-18
2883 5.0959074776e-12 2.2543341959e-13 -2.4673244793e-13 2.8391170112e-15 8.9293029107e-17 -9.5082051176e-18
2884 5.0856189963e-12 2.2498711405e-13 -2.4753688605e-13 2.8358078132e-15 8.9158450026e-17 -9.4623024146e-18
2885 5.0754364812e-12 2.2453319551e-13 -2.4833202203e-13 2.8325043233e-15 8.9024110970e-17 -9.4170630361e-18
2886 5.0653588084e-12 2.2407170058e-13 -2.4911734835e-13 2.8292065360e-15 8.8890011402e-17 -9.3724807915e-18
2887 5.0553845836e-12 2.2360270973e-13 -2.4989250292e-13 2.8259144350e-15 8.8756150856e-17 -9.3285449138e-18
2888 5.0455123414e-12 2.2312631456e-13 -2.5065715946e-13 2.8226280007e-15 8.8622528876e-17 -9.2852434630e-18
2889 5.0357406120e-12 2.2264260702e-13 -2.5141099078e-13 2.8193472137e-15 8.8489145006e-17 -9.2425644632e-18
2890 5.0260679207e-12 2.2215167931e-13 -2.5215366886e-13 2.8160720544e-15 8.8355998787e-17 -9.2004959023e-18
2891 5.0164927886e-12 2.2165362391e-13 -2.5288486483e-13 2.8128025030e-15 8.8223089755e-17 -9.1590257322e-18
